=== H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\packlist.txt === 
The Masters of Magic Mod
MoM scenario pack
1

=== H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\SURROGATES.txt === 
mom surrogate register

Primary structured source: H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\tools\momjr_csv

Hidden surrogate-backed tile improvements retained only for compatibility:
- TILEIMP_ADVANCED_UNDERSEA_MINES: Stock deep-ocean production surrogate retained for compatibility only; hidden because MoMJR has no direct tile-improvement counterpart for this CTP2 lane.
- TILEIMP_AIR_BASES: Stock air-logistics tile improvement retained for compatibility only; hidden because MoMJR does not define an airbase tile-improvement lane.
- TILEIMP_AUTOMATED_FISHERIES: Stock ocean-food surrogate retained for compatibility only; hidden because MoMJR does not define this fisheries upgrade lane.
- TILEIMP_DRILLING_PLATFORM: Stock offshore-oil surrogate retained for compatibility only; hidden because MoMJR has no drilling-platform tile-improvement analogue.
- TILEIMP_FISHERIES: Stock fisheries surrogate retained for compatibility only; hidden because MoMJR does not define this tile-improvement lane.
- TILEIMP_LISTENING_POSTS: Stock detector tile improvement retained for compatibility only; hidden because MoMJR does not define this listening-post lane.
- TILEIMP_MAGLEV: Stock transport upgrade retained only as a hidden residue; MoMJR uses the remapped Enchanted Road lane instead.
- TILEIMP_MEGA_MINES: Stock late-industrial mining surrogate retained for compatibility only; hidden because MoMJR does not define this CTP2 mega-mine lane.
- TILEIMP_MEGA_UNDERSEA_MINES: Stock deep-ocean production surrogate retained for compatibility only; hidden because MoMJR has no mega undersea-mine tile-improvement analogue.
- TILEIMP_PORT: Stock ocean-port surrogate retained for compatibility only; hidden because MoMJR's Port is sourced from a city improvement rather than a tile-improvement lane.
- TILEIMP_RADAR_STATIONS: Stock detector tile improvement retained for compatibility only; hidden because MoMJR does not define this radar-station lane.
- TILEIMP_SONAR_BUOYS: Stock ocean-detector surrogate retained for compatibility only; hidden because MoMJR does not define this sonar-buoy lane.
- TILEIMP_UNDERSEA_MINES: Stock undersea-mine surrogate retained for compatibility only; hidden because MoMJR has no direct tile-improvement counterpart for this CTP2 lane.

Visible remaps:
- TILEIMP_RAILROAD: remapped to Enchanted Road and ADVANCE_GREATER_ENCHANTMENTS.

Dynamic logic donor references live under:
- H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\tools\slic_translation_artifacts

=== H:\Program Files(x86)\Activision\Call To Power 2\Scenarios\mom\temp_descriptions.txt === 
DESCRIPTION_UNIT_CARAVAN	"junkstring_DESCRIPTION_UNIT_CARAVAN"
DIP_DETAILS_OFFER_END_EMBARGO_3				"We will lift our trade embargo against your nation."
DIP_DETAILS_OFFER_END_EMBARGO_4				"Though you are hardly worthy of such consideration, we will agree to end our trade embargo against you."
DIP_DETAILS_OFFER_END_EMBARGO_EX_0			"In exchange, we will end our embargo of trade against your nation."
DIP_DETAILS_OFFER_END_EMBARGO_EX_1			"In exchange, we will reembrace trade with your nation by ending our embargo."
DIP_DETAILS_OFFER_END_EMBARGO_EX_2			"In exchange, we will swiftly put an end to our misguided embargo against your nation."
DIP_DETAILS_OFFER_END_EMBARGO_EX_3			"In exchange, we will agree to lift our embargo of your trade."
DIP_DETAILS_OFFER_END_EMBARGO_EX_4			"In exchange, we will end our trade embargo against you."
DIP_DETAILS_REQUEST_END_EMBARGO_0			"We solemnly request that you put an end to your trade embargo against us."
DIP_DETAILS_REQUEST_END_EMBARGO_1			"We kindly request you stop your trade embargo against us.  Can't we come to an amicable agreement?"
DIP_DETAILS_REQUEST_END_EMBARGO_2			"We would be most grateful if you ended your trade embargo against us."
DIP_DETAILS_REQUEST_END_EMBARGO_3			"We must ask that you end your trade embargo against us.  You would be wise to trade with us."
DIP_DETAILS_REQUEST_END_EMBARGO_4			"We tire of your feeble attempts to weaken us.  End your trade embargo at once."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_0			"In exchange, we ask you to remove your embargo on our trade.  Our nations could benefit each other in so many ways."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_1			"In exchange, we kindly request you end your trade embargo against us."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_2			"In exchange, we humbly request you allow our nation to prosper by ending your embargo of our trade."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_3			"In exchange, we insist you end your trade embargo of our nation.  It is completely uncalled for."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_4			"In exchange, we demand an end to your embargo of our trade.  Don't be so foolish!"

DIP_DETAILS_TREATY_DECLARE_WAR_0			"We propose that together we join forces and declare war on the {player[2].civ_name_plural}."
DIP_DETAILS_TREATY_DECLARE_WAR_1			"We recommend that both of us declare war on the {player[2].civ_name_plural}.  Together we can eradicate the blight on the land that is their nation."
DIP_DETAILS_TREATY_DECLARE_WAR_2			"We propose that both of our nations should declare war on the {player[2].civ_name_plural}."
DIP_DETAILS_TREATY_DECLARE_WAR_3			"We think that both of our nations should declare war on the {player[2].civ_name_plural}.  United we stand, divided we fall."
DIP_DETAILS_TREATY_DECLARE_WAR_4			"We urge you to declare war on the {player[2].civ_name_plural}.  If you do, we will as well."
DIP_DETAILS_TREATY_DECLARE_WAR_EX_0			"In addition, we propose that together our nations declare war on the {player[2].civ_name_plural}.  Join us in this call to arms!"
DIP_DETAILS_TREATY_DECLARE_WAR_EX_1			"In addition, we propose that you join us in declaring war on the {player[2].civ_name_plural}.  Together we can vanquish them!"
DIP_DETAILS_TREATY_DECLARE_WAR_EX_2			"In addition, we propose that you declare war on the {player[2].civ_name_plural} with us."
DIP_DETAILS_TREATY_DECLARE_WAR_EX_3			"In addition, we urge you join our declaration of war against the {player[2].civ_name_plural}.  We urge you to be on the right side of this impending war."
DIP_DETAILS_TREATY_DECLARE_WAR_EX_4			"In addition, we insist you declare war on the {player[2].civ_name_plural} with us.  Join our cause!"

DIP_DETAILS_TREATY_CEASEFIRE_0				"War is far too costly and unnecessary in this situation.  Sign a cease-fire treaty with us."
DIP_DETAILS_TREATY_CEASEFIRE_1				"We are nations with common goals.  Let us sign a cease-fire treaty together, in tribute to our friendship."
DIP_DETAILS_TREATY_CEASEFIRE_2				"We propose a cease-fire agreement, and hope that you will show mercy."
DIP_DETAILS_TREATY_CEASEFIRE_3				"We propose an end to all acts of aggression between our nations.  Commit to a cease-fire treaty with us."
DIP_DETAILS_TREATY_CEASEFIRE_4				"We propose a cease-fire agreement.  We suggest you sign it at once."
DIP_DETAILS_TREATY_CEASEFIRE_EX_0			"In addition, we propose you sign a cease-fire treaty with us, so that our nations may enjoy peace."
DIP_DETAILS_TREATY_CEASEFIRE_EX_1			"In addition, we hope that, together, we can sign a cease-fire agreement and normalize relations between us."
DIP_DETAILS_TREATY_CEASEFIRE_EX_2			"In addition, we implore you to sign a cease-fire treaty with us.  We do not wish to fight you."
DIP_DETAILS_TREATY_CEASEFIRE_EX_3			"In addition, we ask that you agree to a cease-fire treaty.  Cooler heads must prevail."
DIP_DETAILS_TREATY_CEASEFIRE_EX_4			"In addition, we demand you sign a cease-fire treaty immediately."

DIP_DETAILS_TREATY_PEACE_0				"We propose to end the divisions that wound the souls of our people.  We put forth a peace treaty to insure a future for our children's children."
DIP_DETAILS_TREATY_PEACE_1				"In the spirit of friendship, we propose a peace treaty to further solidify our alliance and mutual interests."
DIP_DETAILS_TREATY_PEACE_2				"We propose a peace treaty between our nations, so that we may coexist with your great nation and hopefully learn from your shining example."
DIP_DETAILS_TREATY_PEACE_3				"We strongly feel that it is in the best interest of your nation to sign a peace treaty with us.  We trust that you will see it our way as well."
DIP_DETAILS_TREATY_PEACE_4				"Sign a peace treaty with us and end this petty war!!  We will accept no compromise."
DIP_DETAILS_TREATY_PEACE_EX_0				"In addition, we ask for a commitment to peace and harmony.  Sign a peace treaty with us, and let our nations rejoice."
DIP_DETAILS_TREATY_PEACE_EX_1				"In addition, we propose a peace treaty between our nations.  Can we not lay our weapons down?"
DIP_DETAILS_TREATY_PEACE_EX_2				"In addition, we propose a peace treaty.  Will you agree to this?"
DIP_DETAILS_TREATY_PEACE_EX_3				"In addition, we call for the signing of a peace treaty.  We cannot be bothered with the threat of war looming on the horizon."
DIP_DETAILS_TREATY_PEACE_EX_4				"In addition, we insist you sign a peace treaty."

DIP_DETAILS_TREATY_TRADE_PACT_0				"We propose a trade pact, an agreement by which we will both reap economic benefits."
DIP_DETAILS_TREATY_TRADE_PACT_1				"We are glad to propose a trade pact to a nation with which we have such amicable relations."
DIP_DETAILS_TREATY_TRADE_PACT_2				"We propose a trade pact, so that we may enjoy the benefits of trading with an empire as vast and wealthy as yours."
DIP_DETAILS_TREATY_TRADE_PACT_3				"We put forth, for your consideration, a trade pact.  We suggest you sign it.  An opportunity to conduct trade with a nation as great as ours is rare indeed."
DIP_DETAILS_TREATY_TRADE_PACT_4				"We extend the opportunity for a trade pact.  Sign it."
DIP_DETAILS_TREATY_TRADE_PACT_EX_0			"In addition, we propose a trade pact between our nations.  An agreement such as this would be beneficial to us both."
DIP_DETAILS_TREATY_TRADE_PACT_EX_1			"In addition, we propose a trade pact.  As friendly nations, we should seek to capitalize on mutually beneficial opportunities."
DIP_DETAILS_TREATY_TRADE_PACT_EX_2			"In addition, we propose a trade pact with your great nation.  We both can benefit from this, and hope you will agree to it."
DIP_DETAILS_TREATY_TRADE_PACT_EX_3			"In addition, we urge you to enter a trade pact with us.  We are willing to trade goods with you.  Don't miss this opportunity."
DIP_DETAILS_TREATY_TRADE_PACT_EX_4			"In addition, we demand you commit to a trade pact with us.  It's in your best interest to maintain good relations with us."

DIP_DETAILS_TREATY_RESEARCH_PACT_0			"We propose that our nations sign a research pact.  The vitality of our respective science communities depends on it."
DIP_DETAILS_TREATY_RESEARCH_PACT_1			"We propose a research pact for both of us to sign.  We can only benefit from a strong commitment to scientific achievement."
DIP_DETAILS_TREATY_RESEARCH_PACT_2			"We propose a research pact, and hope you will agree to support both of our nations' scientists."
DIP_DETAILS_TREATY_RESEARCH_PACT_3			"We recommend a research pact.  Sign it and we all will reap the benefits."
DIP_DETAILS_TREATY_RESEARCH_PACT_4			"We urge you to sign a research pact with us.  Scientific discovery is a top priority for us."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_0			"In addition, we call for a research pact between our great nations.  Our scientists will benefit from the commitment to discovery that we share."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_1			"In addition, we propose a research pact.  The goodwill our nations share can only grow with a commitment to scientific research."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_2			"In addition, we ask that you consider a research pact between us.  We would be grateful if you honored our wishes for increased scientific productivity."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_3			"In addition, we strongly urge you to agree to a research pact.  The benefits are many, and you would be smart to oblige us."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_4			"In addition, we require you to sign a research pact.  Do not be so foolish as to deny us."

DIP_DETAILS_TREATY_MILITARY_PACT_0			"We propose a military pact, insuring that, should either of us come under attack, we will defend each other."
DIP_DETAILS_TREATY_MILITARY_PACT_1			"We propose a military pact.  Empires on such good terms with each other should agree to provide security for one another."
DIP_DETAILS_TREATY_MILITARY_PACT_2			"We propose a military pact.  We will rush to your defense, and hope you are willing to do the same."
DIP_DETAILS_TREATY_MILITARY_PACT_3			"We recommend that you sign a military pact with us.  The benefits of such an arrangement should be obvious."
DIP_DETAILS_TREATY_MILITARY_PACT_4			"We recommend a military pact.  We expect that you are not so obtuse as to not see the benefits of such an agreement."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_0			"In addition, we propose that you consider a military pact with us.  We can both use the peace of mind that such an arrangement brings."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_1			"In addition, we propose a military pact.  As friends, we must rush to the defense of one another."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_2			"In addition, we implore you to agree to a military pact with us.  We could use your support in the event we were to be invaded."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_3			"In addition, we urge you to sign a military pact with us.  Our agreement to defend each other may insure our survival."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_4			"In addition, we must insist you sign a military pact with us."

DIP_DETAILS_TREATY_POLLUTION_PACT_0			"We suggest a pact to reduce pollution in our nations.  In the spirit of environmental responsibility, we should keep pollution levels at {value[0].value} p.u. or below."
DIP_DETAILS_TREATY_POLLUTION_PACT_1			"Honored leader, we propose a pact to reduce pollution.  Through this agreement, we will rein in our pollution levels and keep them below {value[0].value} p.u. overall."
DIP_DETAILS_TREATY_POLLUTION_PACT_2			"We offer a pollution pact for your approval.  We intend to keep pollution levels below {value[0].value} p.u. and hope you join us in this agreement."
DIP_DETAILS_TREATY_POLLUTION_PACT_3			"We propose you sign a pollution pact with us.  We urge you to agree, as it would require us both to keep pollution below {value[0].value} p.u. nationwide."
DIP_DETAILS_TREATY_POLLUTION_PACT_4			"We submit a pollution pact for you to sign.  By signing it, we both agree to keep pollution at {value[0].value} p.u. or below."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_0			"In addition, we ask you to consider signing a pollution pact with us.  Our nations must strive to keep pollution under control and below {value[0].value} p.u.."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_1			"In addition, we propose a pollution pact with you.  Keeping pollution at {value[0].value} p.u. or below will benefit both of our empires."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_2			"In addition, we ask that you agree to a pollution pact with our nation.  We are committed to keeping pollution levels under {value[0].value} p.u. overall.  We hope you feel the same."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_3			"In addition, we strongly urge you to sign a pollution pact with us.  We expect you to commit to pollution levels that never exceed {value[0].value} p.u.."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_4			"In addition, we demand that you sign a pact to reduce pollution, keeping levels below {value[0].value} p.u. across the board."

DIP_DETAILS_TREATY_ALLIANCE_0				"Honored leader, our nations share common goals and interests.  We propose an alliance so that, together, we can rule the world."
DIP_DETAILS_TREATY_ALLIANCE_1				"We propose an alliance to endow our friendship with the immutability of resolution."
DIP_DETAILS_TREATY_ALLIANCE_2				"We propose an alliance, so that we may insure that the peace between us never ends."
DIP_DETAILS_TREATY_ALLIANCE_3				"Though you are weaker than us, we are willing to forge an alliance with you.  Your nation may be of some use to us."
DIP_DETAILS_TREATY_ALLIANCE_4				"We offer you an alliance.  It's an opportunity to be on our side, and we recommend you take it."
DIP_DETAILS_TREATY_ALLIANCE_EX_0			"In addition, we propose an alliance between our fine empires, so that we may remain at peace and in good standing for generations to come."
DIP_DETAILS_TREATY_ALLIANCE_EX_1			"In addition, we propose an alliance, in order to celebrate the high regard we have for each other."
DIP_DETAILS_TREATY_ALLIANCE_EX_2			"In addition, we implore you to agree to an alliance with us.  It would be a benefit to both of us."
DIP_DETAILS_TREATY_ALLIANCE_EX_3			"In addition, we invite you to ally with our great nation.  Only a fool would refuse such an opportunity."
DIP_DETAILS_TREATY_ALLIANCE_EX_4			"In addition, we strongly urge you agree to an an alliance with us."

DIP_THREAT_NONE						"NONE"
DIP_DETAILS_THREAT_NONE					"This message should not be seen (DIP_DETAILS_THREAT_NONE)"
DIP_THREAT_MASS_TROOPS					"Mass Troops"
DIP_DETAILS_THREAT_MASS_TROOPS				"We are losing patience with you.  If you do not comply with our demands, we will mass our forces at your borders."
DIP_THREAT_INVADE					"Invade"
DIP_DETAILS_THREAT_INVADE				"If you fail to comply with our demands, we will invade your nation and slaughter your people."
DIP_THREAT_ATTACK_CITY					"Attack City"
DIP_DETAILS_THREAT_ATTACK_CITY				"If our demands are not immediately met, we will attack {city[0].name} at once."
DIP_THREAT_ATTACK_ARMY					"Attack Army"
DIP_DETAILS_THREAT_ATTACK_ARMY				"If you don't agree, we will attack your armies!"
DIP_THREAT_PIRATE					"Pirate"
DIP_DETAILS_THREAT_PIRATE				"If our demands are not met, we will order our ships to pirate your trade routes!"
DIP_THREAT_SPECIAL_ATTACK_CITY				"Special Attack City"
DIP_DETAILS_THREAT_SPECIAL_ATTACK_CITY			"If you do not agree to our requests, we will ravage the city of {city[0].name} with unconvential warfare."
DIP_THREAT_DESTROY_CITY					"Destroy City"
DIP_DETAILS_THREAT_DESTROY_CITY				"If you continue to defy us, we will reduce the city of {city[0].name} to smoldering rubble."
DIP_THREAT_PILLAGE					"Pillage"
DIP_DETAILS_THREAT_PILLAGE				"If you do not comply, we will mercilessly pillage your land."
DIP_THREAT_JOIN_MILITARY_ALLY				"Join Military Ally"
DIP_DETAILS_THREAT_JOIN_MILITARY_ALLY			"If you do not agree, we will form an alliance with {player[2].civ_name_plural}."
DIP_THREAT_SELL_TECHNOLOGY				"Sell Technology"
DIP_DETAILS_THREAT_SELL_TECHNOLOGY			"If you still refuse us, we will sell technology to {player[2].civ_name_plural}."
DIP_THREAT_GIVE_AID					"Give Aid To Enemy"
DIP_DETAILS_THREAT_GIVE_AID				"If you continue to disagree with us, we will give aid to {player[2].civ_name_plural}."
DIP_THREAT_END_AGREEMENT				"End Agreement"
DIP_DETAILS_THREAT_END_AGREEMENT			"If you do not agree, we will cancel all agreements, pacts and treaties we have with you."
DIP_THREAT_TRADE_EMBARGO				"Embargo"
DIP_DETAILS_THREAT_TRADE_EMBARGO			"If you insist on being difficult, we will embargo all trade with you."
DIP_THREAT_DECLARE_WAR					"Declare War"
DIP_DETAILS_THREAT_DECLARE_WAR				"If you don't agree, we will declare war!"


str_ldl_ChooseAmount					"Choose Amount"
str_dip_ChooseCivFirst					"Choose recipient empire first."
str_dip_CounterProposalHeader				"Counter proposal: "
str_dip_ResponseAccept					"Proposal accepted."
str_dip_ResponseReject					"Proposal rejected."
str_ldl_DipThreaten					"Threaten"
str_ldl_MakeThreat					"Make Threat"

##
## Pop-up Messages
##
POPUP_GENERIC_ACCEPT					"The {player[1].civ_name_plural} have accepted all of the terms of your proposal."
POPUP_GENERIC_REJECT					"The {player[1].civ_name_plural} have rejected the proposal."
POPUP_GENERIC_THREAT_REJECT				"The {player[1].civ_name_plural} has rejected the threat."
POPUP_DECLARE_WAR_ANNC					"Your highness, the {player[1].civ_name_plural} have declared war on us!"

##
## CITY MANAGER
##

BUILD_GROWTH_ADVICE					"You should build improvements that contribute to city growth."
BUILD_PRODUCTION_ADVICE					"This city needs more production.  You should build city and tile improvements that will bring production levels up."
BUILD_GOLD_ADVICE					"Commerce is stagnant in this city.  You should consider building commercial improvements in this city to generate more gold."
BUILD_OFFENSE_ADVICE					"Our generals clamor for fresh armies with which to fight.  You should build offensive units as soon as possible."
BUILD_SCIENCE_ADVICE					"This city could use some improvements that increase science."
